,date,id,content,username
715,2020-08-03 23:02:43+00:00,1290422879113433088,"$GOOG Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQytXq https://t.co/WKz0JqmGPz",MITickWatcher
716,2020-08-03 22:23:46+00:00,1290413074508386306,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares🔻0.57% to $1,474.5 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3 https://t.co/CokAnjIGZe https://t.co/YVjuctI8J8",MinteractApp
717,2020-08-03 22:00:53+00:00,1290407317851246597,Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Excellent; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/xyqVKx7hVE https://t.co/0nn1t25ttz,MITickWatcher
718,2020-08-03 18:27:40+00:00,1290353657146269696,Wouldn’t it be financially irresponsible if high ticket tech like Amazon $amzn Alphabet $goog and maybe even Microsoft $msft didn’t follow in the footsteps of Apple $appl and execute a stock split to maximize shareholder value? #stocks #stockmarket #stocksplits #apple #amazon,trumphighcastle
719,2020-08-03 17:35:12+00:00,1290340457025884161,Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Excellent; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/Jj64hrH1R3 https://t.co/g6BlC5S5xe https://t.co/AgV44hm21M,OptionsMaxPain
720,2020-08-03 16:42:08+00:00,1290327101673861123,"#Options Flow Grid Update $GOOG #OptionsTrading #alphabet Shares🔻0.93% to $1,469.3667 #OptionsFlow #Google #YouTube #stocks #stock #StockMarket #investing #Investment https://t.co/B7BWRcVOEf https://t.co/TAowt0OhSf",TickwatcherMF
721,2020-08-03 15:59:34+00:00,1290316388570206209,#Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Excellent; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/IWZSYMRTyA https://t.co/iMZLxGH0dM,OptionsProOI
722,2020-08-03 15:22:11+00:00,1290306978309443590,Alphabet Inc Class C (GOOG) stock dropped by 1.0607%! Currently priced at 1467.23. https://t.co/sd20c0zoOm,AstroNetDkIOT
723,2020-08-03 15:12:11+00:00,1290304464646283264,Alphabet Inc Class C (GOOG) stock dropped by 1.0607%! Currently priced at 1467.23. https://t.co/c4ybXIhX2s,EquityMongoose
724,2020-08-03 14:39:49+00:00,1290296319710384129,"#Options Flow Grid Update $GOOG #OptionsTrading #alphabet Shares🔻0.85% to $1,470.39 #OptionsFlow #Google #YouTube #stocks #stock #StockMarket #investing #Investment https://t.co/B7BWRcVOEf https://t.co/LnezjZRhRt",TickwatcherMF
725,2020-08-03 14:20:48+00:00,1290291533472837633,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares 🔻0.58% to $1,474 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlmPov
https://t.co/y9dztD6T7l https://t.co/irko5EuZq3",OptionsProVol
726,2020-08-02 16:46:47+00:00,1289965882886610944,"Top story: @mphholdings: 'Alphabet &amp; Microsoft stock performance since @sundarpichai, @satyanadella became CEO. ~33%, 66.6% Average annual returns respectively. $goog $msft Magic of Middle Class background when working … https://t.co/3KbWtZySY0, see more https://t.co/n0N9i9odV4",twt05
727,2020-08-02 13:53:16+00:00,1289922216633696264,Alphabet $GOOG Stock Rating Reaffirmed by Royal Bank of Canada  https://t.co/w09l2lr7hY #markets,storminvestor
728,2020-08-02 12:58:14+00:00,1289908364428718085,Alphabet $GOOG Stock Rating Reaffirmed by Royal Bank of Canada https://t.co/UUixhTAzoa,dakotafinancial
729,2020-08-02 02:45:25+00:00,1289754145411358720,"Alphabet &amp; Microsoft stock performance since @sundarpichai, @satyanadella became CEO. ~33%, 66.6% Average annual returns respectively. $goog $msft Magic of Middle Class background when working with the right echo system. @narendramodi @PMOIndia We can do this on Indian soil too.. https://t.co/frPSGi71xM",mphholdings
730,2020-08-02 01:51:58+00:00,1289740695759183872,"Alphabet, Microsoft and Apple stock performance since @sundarpichai, @satyanadella and @tim_cook became CEO. ~33%, 66.6%, 66.6% average annual returns respectively. $goog $msft $aapl https://t.co/acmLa5GoJ2",shervin
731,2020-08-01 13:22:29+00:00,1289552082429591552,"Should You Buy Alphabet (GOOG, GOOGL) Stock? https://t.co/tfK4ZEGZdA #autonomousCar #selfDrivingCar",SelfDrivingFEED
732,2020-08-01 00:15:17+00:00,1289353975871897600,"$GOOG Alphabet #Options Power, #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlrW3B https://t.co/Hcnl6KQoYN https://t.co/cKibeWc3ry",MinteractApp
733,2020-07-31 23:40:59+00:00,1289345345529552900,Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Excellent; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/0cSYOWygep,MITickWatcher
734,2020-07-31 20:36:10+00:00,1289298834200367104,Why Alphabet Stock Dropped 5% After Earnings @themotleyfool #stocks $GOOGL $GOOG #google #investing #alphabet https://t.co/ljR5z1ncQ7,SelenaMaranjian
735,2020-07-31 20:21:20+00:00,1289295099394957312,$GOOG $GOOGL NEW ARTICLE : Why Alphabet Stock Dropped 5% After Earnings https://t.co/vCHvcxDq20 Get all the latest $GOOG related news here : https://t.co/cboaNl2bcm https://t.co/unsQUrP9MV,StckPro
736,2020-07-31 19:25:00+00:00,1289280922521440256,"GOOG Stock | Alphabet Q2 2020 Earnings Call
https://t.co/ipWgu2mTuy
Alphabet EPS beats by $1.94, beats on revenue

$GOOG #earnings",EarningsAhead
737,2020-07-31 18:50:02+00:00,1289272125920964608,Why Alphabet Stock Dropped 5% After Earnings (newsfeedback@fool.com (Rich Smith)/Fool.com -GOOG) https://t.co/VBz7zIkQIi,TechInvestNews
738,2020-07-31 18:25:13+00:00,1289265879713058817,$GOOG $GOOGL NEW ARTICLE : Alphabet Stock Is Still a Winner Despite Underwhelming Earnings https://t.co/7F2mkNwgdE Get all the latest $GOOG related news here : https://t.co/cboaNkKzNM https://t.co/N8tm5WgUP6,StckPro
739,2020-07-31 18:23:04+00:00,1289265339079880706,Alphabet Stock Is Still a Winner Despite Underwhelming Earnings https://t.co/XDpYgXwlBE #Stocks_to_Buy #NASDAQ_GOOG #NASDAQ_GOOGLNASDAQ_FB https://t.co/eMN9RGkODB https://t.co/80YFMQ96Qj,ETFsStockPicker
740,2020-07-31 18:14:08+00:00,1289263089620320256,Alphabet $GOOG Stock Rating Reaffirmed by Credit Suisse Group  https://t.co/BnTtaeFff0 #markets,storminvestor
741,2020-07-31 16:01:10+00:00,1289229627605442561,"""On July 27, 2020, the Board of Directors of Alphabet authorized the company to repurchase up to an additional $28.0 billion of its Class C capital stock."" $GOOG

5.5% FCF yield (2021) + buybacks makes this company even more compelling.",InvestingChef
742,2020-07-31 15:35:13+00:00,1289223097317388294,@DeItaOne The stock does but not as a company.  Alphabet the company has a higher market cap of all.  $GOOG $GOOGL are double weighted in all indexes.  Number four and five in the s/p.,FadeJimCramer
743,2020-07-31 15:22:18+00:00,1289219846098411520,Alphabet Inc Class C (GOOG) stock dropped by 4.1088%! Currently priced at 1468.5251. https://t.co/sd20c0hNpM,AstroNetDkIOT
744,2020-07-31 15:12:25+00:00,1289217359870193666,Alphabet Inc Class C (GOOG) stock dropped by 4.1088%! Currently priced at 1468.5251. https://t.co/c4ybXIzxU0,EquityMongoose
745,2020-07-31 14:27:02+00:00,1289205937475948544,"Stock Market Update: Slippage action, Alphabet weighs: The S&amp;P 500 has slipped into the red with a 0.2% decline. Alphabet (GOOG 1466.5... https://t.co/VrsANrc1Gl BRIEFINGcom",FinanzLinksCom
746,2020-07-31 10:40:12+00:00,1289148852189241345,$GOOG / Alphabet Inc. Class C files S-8 registration statement (stock option plan) https://t.co/WxcAXQ55Lk,fintel_io
747,2020-07-30 23:57:38+00:00,1288987144053231617,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral ; moving average score Good; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/jEDxnTudsD https://t.co/VKLoeKMVTV,MinteractApp
748,2020-07-30 23:33:21+00:00,1288981036794290176,"GOOG Stock | Alphabet Q2 2020 Earnings Call

https://t.co/5RoujXGgWJ",EarningsTrans
749,2020-07-30 21:42:53+00:00,1288953235932418049,"#Alphabet #Google parent🆙after #Earnings

Spoke to #CFO Ruth Porat on
Recovery in the #economy after #coronavirus 
Hiring is slowing
$28bln in #Stock repurchase
Profit &amp; Sales beat
BUT 
#Cloud revenue was a bit light
#Advertising revenue coming up SHORT for 1st time
$googl $goog https://t.co/b4PuF62nfO",SusanLiTV
750,2020-07-30 21:31:10+00:00,1288950285302468618,$GOOG $GOOGL NEW ARTICLE : Alphabet Earnings: GOOGL Stock Ticks 1% Higher After Beating Q2 Estimates https://t.co/wedoOaYe7k Get all the latest $GOOG related news here : https://t.co/cboaNl2bcm https://t.co/XIUTTbDpsy,StckPro
751,2020-07-30 21:00:04+00:00,1288942458286481408,"$GOOG GOOGL Key News Alert
Alphabet Earnings Q2 2020
This article was first published on Thu Jul 30 2020 4:25pm EDT
Over 7 news items have been published on this topic
Stock alerts, news, and research tools at https://t.co/Qkw92RLxV8",HaltTrade
752,2020-07-30 20:40:18+00:00,1288937483669921792,"$GOOG $GOOGL Alphabet announced Q2 earnings report. They beat consensus estimates for EPS but not revenue. Stock down 1.27% in after-hour.

EPS of $10.13 ($8.34 estimate)
Revenue of $31.6B ($37.36B estimate)

$FB $AAPL $AMZN $SPY $DIA $QQQ $NFLX $KODK $GE $KNDI $AMD $TSLA $HTBX",PsychoTrader00
753,2020-07-30 20:39:33+00:00,1288937295681400832,"On July 27, 2020, the Board of Directors of Alphabet authorized the company to repurchase up to an additional  $28.0 billion of its Class C capital stock. $GOOG $GOOGL",xvrmdf
754,2020-07-30 20:31:12+00:00,1288935196364922880,"#Alphabet $GOOG $GOOGL Q2 EPS $10.13 Beats $8.1 Estimate, Revenues $38.3B Beat $37.32B Estimate. Shares ⬆️0.55% to $1,546.88 #earnings #stocks #stock #StockMarket #Investment #investing #invest #investor #investors https://t.co/YcCtCSZzuD",MinteractApp
755,2020-07-30 20:24:54+00:00,1288933611568156673,A look at Alphabet's stock since the earnings announcement. $GOOG $GOOGL https://t.co/PAazOh6yhL,DanielleDigest
756,2020-07-30 17:25:48+00:00,1288888535941091337,"$GOOG $GOOGL Alphabet reports Q2 earnings after the bell. Consensus estimates are

EPS of 8.34, down from $14.21 last quarter
Revenue of $37.36B, down 4.1% YoY

Stock trading 0.69% higher today ($1534.21)",PsychoTrader00
757,2020-07-30 16:42:20+00:00,1288877597208776710,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Good; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/3UlbLSWfr4 https://t.co/318l83aHXJ,TickwatcherMF
758,2020-07-30 14:09:01+00:00,1288839014368378880,"$GOOG Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/B7BWRcEdMH  https://t.co/ZtTNjCaIkT https://t.co/UZ8z3X5131",TickwatcherMF
759,2020-07-30 13:52:49+00:00,1288834938616324097,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares 🔻0.92% to $1,507.49 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3 https://t.co/MzZfmrxvRH https://t.co/Toof1uLBwl",MinteractApp
760,2020-07-29 22:46:41+00:00,1288606902553911298,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares Up 1.84% to $1,528 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/NrsBuChZQG https://t.co/VKTcQE13US",OptionsMaxPain
761,2020-07-29 22:42:52+00:00,1288605941215014912,"#Apple $AAPL, #Amazon $AMZN, #Alphabet $GOOG $GOOGL Report #earnings AMC. Check Unusual #Options Activity, Earnings History, FA &amp; TA Score, Options Money Flow Grid, EPS/ REV Chart #stock #StockMarket #OptionsTrading #Investment #investments #market #Trader https://t.co/YcCtCSZzuD https://t.co/K7zfqB7mQy",MinteractApp
762,2020-07-29 22:25:09+00:00,1288601483014021129,Alphabet $GOOG Has A Weak #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Neutral; #momentum score Neutral #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/usFPUcEwrq,MITickWatcher
763,2020-07-29 22:16:37+00:00,1288599337765830656,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet  Shares ⬆️1.84% to $1,527.89 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3 https://t.co/J4CBiteFo1 https://t.co/CuJ3nnq1Ry",MinteractApp
764,2020-07-29 17:00:39+00:00,1288519821420834817,#Alphabet $GOOG Has A Weak #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Neutral; #momentum score Neutral #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/A4bnHGunwD,MITickWatcher
765,2020-07-29 16:28:57+00:00,1288511844693364736,"Buy Alphabet Stock If It Dips After Q2 Earnings

$GOOG $GOOGL  

https://t.co/1FJt8eLVX5",TopStockAlerts1
766,2020-07-29 15:54:30+00:00,1288503174463201281,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️0.97% to $1,514.98 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlmPov
https://t.co/yuYg4tYB1o https://t.co/RjhGNMYsew",OptionsProVol
767,2020-07-29 15:31:13+00:00,1288497315305721858,Alphabet Inc Class C (GOOG) stock rose by 1.4428%! Currently priced at 1521.9875. https://t.co/nBUPPoyCzb,FlexsisLondon
768,2020-07-29 15:18:03+00:00,1288494001117691906,Alphabet Inc Class C (GOOG) stock rose by 1.4428%! Currently priced at 1521.9875. https://t.co/c4ybXIhX2s,EquityMongoose
769,2020-07-29 15:01:05+00:00,1288489731534327809,Alphabet Inc Class C (GOOG) stock rose by 1.4428%! Currently priced at 1521.9875. https://t.co/sd20c0zoOm,AstroNetDkIOT
770,2020-07-29 12:35:34+00:00,1288453110071877633,Buy Alphabet Stock If It Dips After Q2 Earnings https://t.co/dbWEiehEfz #Stocks_to_Buy #NASDAQ_GOOGL #NASDAQ_GOOG #NASDAQ_FB https://t.co/eMN9RGkODB https://t.co/lKbte6Besf,ETFsStockPicker
771,2020-07-29 12:34:23+00:00,1288452811471159296,Buy Alphabet Stock If It Dips After Q2 Earnings $GOOG $GOOGL - https://t.co/9SRsmfBFBd,InvestorPlace
772,2020-07-28 23:58:39+00:00,1288262625470668801,"$GOOG Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/5JE2nlalc3 https://t.co/HaQuQhnEqO https://t.co/MkxQwHiW8g",MinteractApp
773,2020-07-28 23:42:48+00:00,1288258637023019012,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/9Gi5L3oXGZ https://t.co/FyN4hzlVfb,MinteractApp
774,2020-07-28 21:22:25+00:00,1288223310480904205,Alphabet Inc Class C (GOOG) stock dropped by 1.9514%! Currently priced at 1500.34. https://t.co/sd20c0zoOm,AstroNetDkIOT
775,2020-07-28 21:12:09+00:00,1288220723840983040,Alphabet Inc Class C (GOOG) stock dropped by 1.9514%! Currently priced at 1500.34. https://t.co/c4ybXIhX2s,EquityMongoose
776,2020-07-28 19:27:06+00:00,1288194286576644096,"#Alphabet $GOOG Has A Good  #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq
https://t.co/nJ0lQ8jr5I https://t.co/2cGAP0MhpG",MITickWatcher
777,2020-07-28 14:40:22+00:00,1288122130475782147,"Alphabet Stock Is Worth 35% More Based on a Sum of Its Parts, Analyst Says $GOOG $NFLX $DIS https://t.co/G2ziO6bvcL",newsfilterio
778,2020-07-28 00:21:58+00:00,1287906105109209088,"$GOOG Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQytXq https://t.co/n0mLhTfTr1",MITickWatcher
779,2020-07-28 00:11:24+00:00,1287903448126705665,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/1aP3A6c4j6 https://t.co/TDaUKxJ5qs,MinteractApp
780,2020-07-27 17:50:32+00:00,1287807600323637250,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Jj64hrH1R3 https://t.co/I3cXFdIcSd https://t.co/YE4M1BQD24,OptionsMaxPain
781,2020-07-27 16:59:18+00:00,1287794707331010561,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️0.88% to $1,525.7  #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlmPov https://t.co/gAp10QokvX",OptionsProVol
782,2020-07-27 16:51:48+00:00,1287792818287779840,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/cvYx0efDTI https://t.co/56AX4k01jr,TickwatcherMF
783,2020-07-27 15:40:31+00:00,1287774880226775040,Here’s Why Alphabet (Google) Stock Looks Hot Ahead of Q2 Earnings -- my article for @investorplace https://t.co/D0EECHe5cX $GOOGL $GOOG $SPY $QQQ $DJIA $DIA #stockmarket #investing #finance #stocks $AAPL $TSLA $AMZN $INTC $NFLX $AMD #economy,davidmoadel
784,2020-07-27 15:31:18+00:00,1287772560562814976,Alphabet Inc Class C (GOOG) stock rose by 1.1292%! Currently priced at 1528.9417. https://t.co/nBUPPoyCzb,FlexsisLondon
785,2020-07-27 15:18:08+00:00,1287769244202147843,Alphabet Inc Class C (GOOG) stock rose by 1.1292%! Currently priced at 1528.9417. https://t.co/c4ybXIhX2s,EquityMongoose
786,2020-07-27 15:01:12+00:00,1287764982537519107,Alphabet Inc Class C (GOOG) stock rose by 1.1292%! Currently priced at 1528.9417. https://t.co/sd20c0zoOm,AstroNetDkIOT
787,2020-07-27 14:49:08+00:00,1287761946935201792,"If Alphabet (Google) stock keeps doing what it's been doing since the Covid 19 market lows...it should just keep its WFH business model in place until investors take profits...

$GOOG $GOOGL https://t.co/aRPLDVlyMb",TheDomino
788,2020-07-27 14:21:12+00:00,1287754920179970049,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.52% to $1,534.79 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3
https://t.co/sNxcC7Vs8P https://t.co/ueklAYye4g",MinteractApp
789,2020-07-27 13:56:41+00:00,1287748747775168512,"$GOOG Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Jj64hrH1R3 https://t.co/GeemDGN2nV https://t.co/4q05W0k0mS",OptionsMaxPain
790,2020-07-27 13:55:20+00:00,1287748408971845632,#Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Neutral; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/IWZSYMRTyA https://t.co/qw0iDvh8fg https://t.co/vox1JmLGhE,OptionsProOI
791,2020-07-27 13:00:53+00:00,1287734703966093312,Here's Why Alphabet Stock Looks Hot Ahead of Q2 Earnings $GOOG $GOOGL - https://t.co/iUA94oe3EH,InvestorPlace
792,2020-07-24 22:41:15+00:00,1286793595945734144,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares Down 1.03% to $1,500 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/FSqoJVfT3o",OptionsMaxPain
793,2020-07-24 22:20:42+00:00,1286788426554060800,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Neutral; moving average score Good; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/5JE2nlalc3 https://t.co/5J2xhedaeY https://t.co/Yr6nFmRvD3,MinteractApp
794,2020-07-24 22:12:17+00:00,1286786307813974016,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares🔻0.44% to $1,509.01 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3 https://t.co/Vm1V3knspo https://t.co/ykTzdcr6IW",MinteractApp
795,2020-07-23 18:22:31+00:00,1286366097801912320,Alphabet Inc Class C (GOOG) stock dropped by 3.6003%! Currently priced at 1512.02. https://t.co/sd20c0zoOm,AstroNetDkIOT
796,2020-07-23 18:12:20+00:00,1286363533257715712,Alphabet Inc Class C (GOOG) stock dropped by 3.6003%! Currently priced at 1512.02. https://t.co/c4ybXIhX2s,EquityMongoose
797,2020-07-23 16:31:57+00:00,1286338271002406915,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares 🔻2.23% to $1,533.62 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3
https://t.co/H9E8gS1lPV https://t.co/qW4yR5pexB",MinteractApp
798,2020-07-23 14:09:23+00:00,1286302392309485568,#Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Weak ; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/Dn06CzN0M7 https://t.co/Q9oiJUL2vq,MITickWatcher
799,2020-07-23 01:00:46+00:00,1286103931937075202,"Reduced $VT, $CMCSA and $GOOG to 8.9%, 3.0% and 2.9% of portfolio value. Another step back toward my normal asset allocation, since market looks fully valued. Now 84% stock, 7.7% cash and bonds, 8.3% other. Comcast and Alphabet still my #2 and #3 single stocks, 25% of the total.",paleomillennial
800,2020-07-22 22:51:20+00:00,1286071359240577024,Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Weak; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/F75TRIDXhd,MITickWatcher
801,2020-07-22 20:28:32+00:00,1286035420040409088,GW Henssler Associates Ltd. Trims Stock Holdings in Alphabet Inc (NASDAQ:GOOG) (John Perry/Zolmax) https://t.co/HQOpT3D7cO,TINGoogleNews
802,2020-07-22 02:26:41+00:00,1285763164433506304,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares Down 0.47% to $1,558.42 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/ZDfANgSH7C",OptionsMaxPain
803,2020-07-22 00:50:25+00:00,1285738937680629762,Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Good; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/vrsdpMXXb4,MITickWatcher
804,2020-07-22 00:46:41+00:00,1285737999146405888,Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Good; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/dNYF0ISrNj,MITickWatcher
805,2020-07-21 18:14:52+00:00,1285639396969062401,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️0.83% to $1,579.14 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3 https://t.co/do7h3AkUkk https://t.co/ZUAKcgVOnm",MinteractApp
806,2020-07-21 16:54:22+00:00,1285619137348276224,"Alphabet $GOOG Has An Excellent #Fundamental Analysis Score (FA Score). Check various FA Indicators' value, score, 5-year chart like P/E, P/B, P/S, D/E, ROE, ROA, ROIC, Gross Margin, EBITDA, etc #stocks #stock #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/hqkxEed1Ro",TickwatcherMF
807,2020-07-21 16:30:18+00:00,1285613079317884929,Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Good; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/B7BWRcEdMH https://t.co/BrGDrY1qBw,TickwatcherMF
808,2020-07-21 14:29:54+00:00,1285582780580102145,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares 🔻0.3% to $1,562.43 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlalc3
https://t.co/0qM3cs40qS https://t.co/gYJ7ETitUD",MinteractApp
809,2020-07-21 12:56:53+00:00,1285559372052078593,$spy $gspc $aapl $nflx $goog $tsla Google parent Alphabet's stock rises into record territory after Mizuho boosts price target  https://t.co/BbVvDzQyxb,FaisamTrader
810,2020-07-21 12:54:18+00:00,1285558721641435137,"Google parent Alphabet's stock rises into record territory after Mizuho boosts price target to $1,750 https://t.co/QqXuPDiqPk

$spy $qqq $googl $goog",_JoseNajarro
811,2020-07-21 11:07:27+00:00,1285531834349215744,"$GOOGL $GOOG Alphabet stock price target raised to $1,750 from $1,650 at Mizuho",sssvenky
812,2020-07-21 00:55:10+00:00,1285377747171389441,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares Up 3.51% to $1,568.77 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Jj64hrH1R3 https://t.co/AYrUTfT8v5 https://t.co/ycSB49nVDF",OptionsMaxPain
813,2020-07-20 23:30:19+00:00,1285356392468164609,Alphabet $GOOG Has A Neutral #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Weak; moving average score Good; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQytXq https://t.co/EWyAhzrBof,MITickWatcher
814,2020-07-20 23:06:35+00:00,1285350421469388801,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️3.38% to $1,566.7 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/Gr3YvQQ4OY https://t.co/1bCj6riRQ9 https://t.co/OLfPbc8A2v",MITickWatcher
